Length,Diameter,Height,ShuckedWeight,VisceraWeight,ShellWeight,WholeWeight,NumRings,Sex
0.545,0.43,0.155,0.409,0.144,0.228,0.8035,7,M
0.555,0.405,0.12,0.4585,0.196,0.2065,0.913,9,F
0.58,0.45,0.16,0.3935,0.221,0.215,0.8675,9,M
0.59,0.465,0.17,0.4635,0.24,0.27,1.0425,10,F
0.6,0.46,0.18,0.423,0.2575,0.365,1.14,10,M
0.61,0.49,0.17,0.7045,0.25,0.3045,1.3475,11,F
0.615,0.475,0.155,0.4375,0.2585,0.31,1.0735,11,M
0.615,0.475,0.19,0.7315,0.305,0.3285,1.4335,9,M
0.615,0.495,0.2,0.5795,0.3115,0.371,1.304,14,M
0.62,0.46,0.16,0.4915,0.2,0.228,0.9505,9,M
0.63,0.515,0.17,0.6355,0.2955,0.38,1.385,11,M
0.64,0.5,0.17,0.4955,0.2645,0.32,1.12,12,F
0.64,0.5,0.17,0.565,0.3375,0.315,1.2645,9,F
0.655,0.455,0.17,0.583,0.303,0.333,1.275,8,F
0.655,0.505,0.165,0.6035,0.262,0.335,1.27,10,M
0.66,0.53,0.175,0.7395,0.3505,0.405,1.583,10,M
0.665,0.5,0.175,0.643,0.345,0.37,1.4355,9,F
0.67,0.525,0.195,0.573,0.368,0.3905,1.42,10,F
0.69,0.53,0.19,0.678,0.331,0.48,1.5955,10,M
0.715,0.525,0.2,0.95,0.436,0.4305,1.89,10,M
0.735,0.565,0.225,0.87,0.5145,0.5675,2.037,13,F
0.27,0.205,0.05,0.03,0.0185,0.029,0.084,6,I
0.285,0.225,0.07,0.0425,0.0185,0.035,0.1005,7,I
0.295,0.22,0.085,0.0585,0.027,0.0365,0.1285,5,I
0.3,0.225,0.075,0.057,0.028,0.044,0.1345,5,I
0.3,0.22,0.065,0.052,0.0155,0.035,0.1195,5,I
0.36,0.265,0.085,0.0725,0.0515,0.055,0.1895,6,I
0.37,0.275,0.095,0.1015,0.055,0.0825,0.257,6,I
0.39,0.29,0.09,0.135,0.0455,0.078,0.2745,8,I
0.435,0.325,0.1,0.1335,0.0835,0.105,0.342,6,I
0.44,0.34,0.105,0.123,0.081,0.125,0.344,8,I
0.44,0.32,0.095,0.1495,0.059,0.1,0.3275,8,I
0.445,0.345,0.12,0.169,0.0825,0.13,0.4035,7,I
0.465,0.37,0.115,0.1515,0.0935,0.1455,0.4075,9,I
0.465,0.355,0.12,0.2375,0.099,0.14,0.4975,8,I
0.47,0.345,0.12,0.1525,0.0615,0.125,0.3685,8,I
0.475,0.365,0.105,0.1645,0.099,0.127,0.4175,7,I
0.475,0.335,0.1,0.1895,0.086,0.135,0.4425,9,I
0.475,0.35,0.125,0.1905,0.079,0.1355,0.4225,9,I
0.485,0.365,0.125,0.163,0.0965,0.151,0.426,8,I
0.49,0.39,0.12,0.2205,0.103,0.1745,0.511,9,I
0.515,0.405,0.13,0.213,0.134,0.195,0.573,9,I
0.52,0.415,0.14,0.2945,0.1405,0.171,0.6385,8,I
0.525,0.405,0.125,0.2985,0.1505,0.168,0.657,10,I
0.525,0.425,0.14,0.4205,0.182,0.2225,0.8735,10,F
0.53,0.425,0.13,0.3905,0.2005,0.215,0.781,9,I
0.53,0.42,0.14,0.256,0.1855,0.208,0.6765,9,I
0.53,0.41,0.125,0.346,0.173,0.215,0.769,9,M
0.53,0.395,0.125,0.2975,0.108,0.195,0.6235,11,I
0.535,0.405,0.14,0.336,0.156,0.19,0.7315,7,M
0.535,0.45,0.155,0.3655,0.148,0.2595,0.8075,10,I
0.545,0.41,0.14,0.349,0.15,0.212,0.737,9,M
0.545,0.41,0.125,0.2945,0.1315,0.205,0.654,10,F
0.55,0.415,0.15,0.3535,0.176,0.236,0.7915,10,I
0.55,0.45,0.14,0.3445,0.1325,0.24,0.753,8,I
0.55,0.4,0.135,0.3315,0.1495,0.221,0.717,9,I
0.555,0.43,0.15,0.345,0.1755,0.247,0.783,9,I
0.575,0.45,0.145,0.4675,0.18,0.217,0.872,9,I
0.575,0.44,0.15,0.486,0.215,0.239,0.983,8,I
0.585,0.42,0.155,0.437,0.2225,0.32,1.034,11,F
0.585,0.465,0.145,0.4325,0.2145,0.2845,0.9855,10,F
0.585,0.46,0.14,0.326,0.153,0.265,0.7635,9,I
0.59,0.465,0.135,0.4235,0.199,0.28,0.9895,8,M
0.595,0.47,0.135,0.434,0.184,0.287,0.9365,10,I
0.595,0.44,0.135,0.5005,0.1715,0.2575,0.964,10,F
0.595,0.46,0.155,0.4565,0.24,0.3085,1.0455,10,F
0.595,0.45,0.165,0.49,0.2525,0.279,1.081,12,F
0.6,0.47,0.16,0.441,0.2015,0.305,1.012,10,M
0.6,0.5,0.16,0.5095,0.256,0.309,1.122,10,F
0.605,0.49,0.165,0.492,0.222,0.3555,1.1245,11,M
0.605,0.49,0.15,0.4305,0.2525,0.35,1.1345,10,F
0.61,0.45,0.19,0.517,0.2495,0.2935,1.0805,10,M
0.61,0.495,0.165,0.4525,0.273,0.317,1.0835,9,F
0.615,0.47,0.175,0.5675,0.287,0.317,1.242,11,M
0.62,0.5,0.18,0.726,0.2795,0.332,1.3915,11,M
0.62,0.525,0.155,0.454,0.1965,0.35,1.085,10,M
0.62,0.47,0.155,0.447,0.171,0.284,0.966,11,I
0.62,0.48,0.165,0.481,0.2575,0.305,1.0855,10,M
0.625,0.485,0.135,0.61,0.2675,0.3605,1.3025,14,F
0.625,0.485,0.16,0.5255,0.257,0.3315,1.15,11,I
0.63,0.49,0.17,0.5515,0.212,0.31,1.217,11,I
0.63,0.505,0.195,0.516,0.3305,0.375,1.306,9,F
0.64,0.5,0.175,0.5065,0.2925,0.405,1.273,13,M
0.645,0.51,0.19,0.6445,0.296,0.425,1.4865,12,M
0.65,0.52,0.17,0.6155,0.2885,0.36,1.3655,11,M
0.65,0.495,0.17,0.6215,0.2305,0.399,1.276,11,M
0.65,0.495,0.16,0.55,0.2695,0.32,1.2075,10,M
0.65,0.52,0.195,0.5985,0.246,0.3825,1.281,10,F
0.65,0.525,0.205,0.69,0.306,0.4355,1.4275,13,M
0.65,0.51,0.175,0.4955,0.2025,0.385,1.155,12,M
0.65,0.51,0.175,0.575,0.3155,0.3885,1.35,10,F
0.65,0.525,0.19,0.5975,0.296,0.4,1.3685,11,M
0.66,0.53,0.17,0.622,0.309,0.398,1.431,10,F
0.66,0.51,0.18,0.5,0.2335,0.339,1.261,10,M
0.665,0.54,0.195,0.8505,0.3615,0.47,1.764,11,F
0.67,0.51,0.155,0.5605,0.3045,0.358,1.278,11,F
0.67,0.54,0.195,0.532,0.2735,0.3315,1.217,11,M
0.67,0.54,0.2,0.6435,0.328,0.4165,1.46,9,F
0.675,0.535,0.185,0.7035,0.402,0.4,1.5575,11,F
0.675,0.51,0.17,0.809,0.318,0.341,1.527,11,M
0.675,0.53,0.195,0.62,0.375,0.425,1.4985,9,F
0.685,0.55,0.19,0.89,0.41,0.4895,1.885,10,M
0.685,0.535,0.175,0.637,0.247,0.46,1.432,11,M
0.705,0.55,0.21,0.655,0.3255,0.462,1.4385,11,M
0.705,0.53,0.17,0.612,0.394,0.44,1.564,10,F
0.71,0.555,0.175,1.2455,0.3725,0.434,2.14,11,M
0.725,0.56,0.185,0.873,0.367,0.435,1.792,11,F
0.78,0.6,0.21,1.1945,0.5745,0.6745,2.548,11,M
0.235,0.13,0.075,0.0685,0.037,0.0465,0.1585,5,I
0.35,0.25,0.1,0.1725,0.063,0.1255,0.4015,7,I
0.36,0.25,0.115,0.21,0.1055,0.128,0.465,7,I
0.38,0.28,0.095,0.165,0.0435,0.067,0.2885,7,I
0.38,0.32,0.115,0.323,0.1325,0.164,0.6475,7,F
0.43,0.31,0.13,0.2735,0.163,0.184,0.6485,9,M
0.465,0.36,0.105,0.22,0.159,0.1035,0.452,9,I
0.47,0.355,0.12,0.1765,0.1125,0.1325,0.4915,9,I
0.485,0.365,0.15,0.4145,0.199,0.273,0.9145,7,F
0.495,0.375,0.155,0.45,0.2285,0.2475,0.976,9,M
0.5,0.395,0.145,0.332,0.1815,0.2455,0.7865,8,I
0.505,0.4,0.15,0.3445,0.157,0.185,0.775,7,M
0.51,0.375,0.15,0.3845,0.156,0.255,0.8415,10,I
0.51,0.38,0.135,0.3435,0.142,0.17,0.681,9,M
0.515,0.37,0.115,0.3415,0.155,0.146,0.6145,9,M
0.55,0.415,0.18,0.502,0.301,0.311,1.1655,9,F
0.575,0.42,0.19,0.914,0.377,0.4095,1.764,10,F
0.605,0.455,0.16,0.533,0.273,0.271,1.1215,10,M
0.615,0.505,0.165,0.4895,0.2955,0.345,1.167,10,M
0.615,0.475,0.15,0.476,0.2325,0.283,1.0375,9,M
0.625,0.48,0.18,0.565,0.2975,0.3375,1.223,10,M
0.625,0.47,0.15,0.556,0.2315,0.287,1.124,9,M
0.635,0.505,0.17,0.512,0.322,0.355,1.2635,9,F
0.65,0.525,0.165,0.647,0.2485,0.3005,1.238,9,F
0.65,0.5,0.17,0.694,0.318,0.3235,1.4045,11,F
0.67,0.525,0.195,0.6065,0.2955,0.407,1.37,12,F
0.695,0.525,0.205,0.819,0.4025,0.4525,1.8185,13,F
0.705,0.555,0.195,0.7105,0.4215,0.516,1.7525,12,F
0.275,0.205,0.065,0.041,0.021,0.034,0.101,5,I
0.285,0.205,0.07,0.039,0.0285,0.034,0.106,5,I
0.36,0.265,0.085,0.0675,0.037,0.0615,0.1865,7,I
0.385,0.29,0.1,0.1,0.061,0.086,0.2575,6,I
0.4,0.315,0.1,0.143,0.0735,0.091,0.3225,6,I
0.43,0.33,0.095,0.118,0.065,0.123,0.32,7,I
0.435,0.375,0.11,0.17,0.076,0.145,0.4155,8,I
0.45,0.335,0.115,0.195,0.071,0.11,0.3935,7,I
0.475,0.355,0.135,0.2145,0.09,0.1435,0.4775,8,I
0.475,0.36,0.11,0.191,0.099,0.13,0.452,8,I
0.485,0.37,0.14,0.2425,0.088,0.1465,0.5065,8,I
0.51,0.395,0.105,0.234,0.127,0.165,0.5525,8,I
0.515,0.39,0.12,0.235,0.135,0.179,0.565,9,I
0.52,0.41,0.14,0.3395,0.129,0.1945,0.699,10,I
0.525,0.4,0.14,0.2605,0.108,0.21,0.6055,9,I
0.53,0.425,0.155,0.307,0.171,0.2595,0.7905,9,M
0.53,0.425,0.13,0.2975,0.1395,0.22,0.702,9,M
0.53,0.42,0.135,0.294,0.156,0.1825,0.675,10,M
0.53,0.395,0.115,0.2025,0.101,0.148,0.475,8,I
0.53,0.41,0.15,0.2435,0.1525,0.1895,0.612,11,I
0.535,0.4,0.145,0.3065,0.1365,0.22,0.705,10,I
0.535,0.45,0.135,0.2845,0.1845,0.265,0.728,9,I
0.555,0.44,0.14,0.346,0.1715,0.2735,0.846,10,F
0.555,0.46,0.16,0.3345,0.1935,0.275,0.86,10,M
0.56,0.465,0.145,0.3345,0.22,0.2695,0.8875,9,M
0.56,0.43,0.145,0.3895,0.2325,0.245,0.898,9,F
0.565,0.43,0.125,0.2815,0.139,0.21,0.6545,9,I
0.575,0.45,0.145,0.364,0.1505,0.26,0.795,10,I
0.575,0.465,0.12,0.516,0.2185,0.235,1.0535,9,M
0.575,0.46,0.15,0.333,0.207,0.2985,0.927,9,F
0.58,0.42,0.14,0.3285,0.102,0.2255,0.701,9,I
0.58,0.45,0.155,0.321,0.1975,0.2445,0.8275,8,M
0.585,0.42,0.155,0.442,0.2155,0.2875,0.9845,13,F
0.585,0.47,0.145,0.4025,0.2365,0.265,0.9565,9,M
0.59,0.45,0.125,0.437,0.1515,0.245,0.86,9,I
0.595,0.48,0.185,0.526,0.2975,0.314,1.1785,10,M
0.615,0.48,0.185,0.4985,0.315,0.33,1.2205,10,M
0.615,0.455,0.13,0.49,0.182,0.2655,0.9685,10,M
0.62,0.5,0.175,0.4895,0.24,0.343,1.107,11,F
0.62,0.48,0.18,0.5285,0.2655,0.306,1.1305,12,I
0.62,0.48,0.155,0.527,0.374,0.3175,1.2555,11,M
0.625,0.495,0.155,0.5055,0.278,0.345,1.177,9,M
0.625,0.5,0.185,0.5995,0.248,0.335,1.2425,10,M
0.63,0.49,0.16,0.407,0.224,0.354,1.09,12,M
0.63,0.475,0.15,0.433,0.2975,0.315,1.072,8,F
0.645,0.51,0.155,0.5015,0.24,0.342,1.129,10,F
0.65,0.505,0.175,0.5105,0.262,0.39,1.2075,10,F
0.65,0.495,0.175,0.528,0.258,0.37,1.227,11,F
0.655,0.52,0.175,0.6275,0.27,0.45,1.472,13,F
0.665,0.525,0.18,0.678,0.229,0.456,1.5785,14,F
0.67,0.52,0.175,0.6275,0.379,0.374,1.4755,10,M
0.675,0.54,0.175,0.6645,0.278,0.512,1.5545,12,M
0.675,0.54,0.21,0.686,0.318,0.45,1.593,11,F
0.695,0.58,0.2,0.675,0.478,0.5295,1.8995,13,M
0.695,0.535,0.175,0.5465,0.2815,0.465,1.361,10,F
0.705,0.56,0.17,0.607,0.318,0.44,1.4575,11,F
0.74,0.58,0.205,0.8155,0.4695,0.488,2.381,12,M
0.205,0.155,0.045,0.0235,0.011,0.014,0.0495,3,I
0.305,0.23,0.075,0.0595,0.0305,0.05,0.1455,6,I
0.32,0.23,0.06,0.0615,0.0275,0.0355,0.129,7,I
0.355,0.27,0.1,0.11,0.042,0.064,0.2255,7,I
0.425,0.305,0.11,0.173,0.0875,0.0975,0.359,9,M
0.425,0.31,0.095,0.1645,0.071,0.1,0.3505,8,I
0.45,0.365,0.115,0.318,0.121,0.1325,0.5885,8,F
0.515,0.385,0.13,0.2855,0.1285,0.175,0.623,10,M
0.52,0.375,0.135,0.221,0.117,0.17,0.5375,8,F
0.525,0.4,0.125,0.2435,0.119,0.175,0.5655,8,I
0.555,0.445,0.13,0.4225,0.155,0.24,0.8625,9,M
0.61,0.49,0.17,0.4605,0.2825,0.344,1.137,12,F
0.35,0.26,0.095,0.0985,0.043,0.07,0.221,8,I
0.38,0.275,0.095,0.106,0.0485,0.21,0.2425,6,I
0.46,0.34,0.1,0.1805,0.0875,0.0965,0.386,8,I
0.465,0.355,0.12,0.2725,0.097,0.1395,0.5315,8,M
0.475,0.385,0.12,0.289,0.0905,0.153,0.562,8,M
0.565,0.445,0.14,0.406,0.1605,0.2245,0.836,9,M
0.57,0.45,0.14,0.477,0.1605,0.2515,0.9275,8,M
0.57,0.44,0.145,0.3605,0.1955,0.2735,0.8815,10,M
0.595,0.46,0.155,0.4275,0.207,0.3305,1.03,10,M
0.605,0.48,0.175,0.4815,0.2305,0.356,1.1685,9,F
0.615,0.455,0.135,0.4735,0.263,0.274,1.059,9,F
0.62,0.46,0.17,0.535,0.2635,0.296,1.127,7,M
0.625,0.47,0.17,0.4605,0.2565,0.3945,1.1665,11,M
0.68,0.52,0.185,0.5985,0.395,0.4575,1.541,10,F
0.68,0.54,0.195,0.5565,0.3235,0.4285,1.7825,11,M
0.68,0.52,0.175,0.7525,0.351,0.374,1.543,11,M
0.71,0.555,0.17,0.5375,0.38,0.431,1.47,12,F
0.5,0.385,0.12,0.2305,0.125,0.235,0.6335,14,M
0.545,0.42,0.175,0.256,0.1775,0.275,0.754,10,F
0.46,0.365,0.115,0.165,0.083,0.17,0.4485,14,F
0.535,0.41,0.15,0.345,0.187,0.24,0.8105,11,M
0.335,0.26,0.075,0.0855,0.04,0.085,0.22,6,M
0.425,0.35,0.1,0.175,0.0755,0.175,0.4425,7,F
0.41,0.325,0.1,0.146,0.072,0.105,0.3555,9,M
0.17,0.105,0.035,0.012,0.0085,0.005,0.034,4,I
0.335,0.25,0.095,0.0795,0.0495,0.055,0.185,8,I
0.52,0.425,0.125,0.372,0.205,0.19,0.79,8,M
0.53,0.41,0.145,0.375,0.204,0.245,0.8255,9,F
0.5,0.42,0.125,0.255,0.15,0.205,0.62,11,M
0.615,0.475,0.145,0.3915,0.195,0.32,0.9525,9,F
0.575,0.45,0.16,0.44,0.1685,0.27,0.955,16,M
0.57,0.45,0.155,0.326,0.1895,0.355,0.91,14,M
0.455,0.35,0.105,0.1625,0.097,0.145,0.416,11,M
0.37,0.275,0.085,0.096,0.056,0.08,0.2045,6,I
0.445,0.37,0.125,0.2495,0.087,0.159,0.515,9,M
0.675,0.535,0.22,0.6175,0.4255,0.453,1.604,14,F
0.385,0.3,0.115,0.1645,0.085,0.1025,0.3435,6,M
0.375,0.295,0.11,0.1255,0.0575,0.1035,0.3005,7,F
0.56,0.44,0.13,0.2425,0.202,0.285,0.8255,10,M
0.55,0.41,0.15,0.282,0.186,0.275,0.785,12,M
0.57,0.465,0.155,0.446,0.261,0.255,0.9685,9,F
0.485,0.4,0.155,0.236,0.183,0.255,0.731,11,F
0.41,0.335,0.115,0.19,0.085,0.135,0.4405,8,M
0.335,0.255,0.085,0.071,0.0405,0.055,0.1785,9,I
0.655,0.515,0.2,0.443,0.3375,0.49,1.373,16,M
0.565,0.45,0.165,0.322,0.244,0.37,0.9765,12,F
0.57,0.44,0.19,0.447,0.207,0.265,1.018,9,F
0.55,0.465,0.15,0.3575,0.194,0.19,1.082,14,F
0.63,0.475,0.175,0.4155,0.3385,0.49,1.423,14,F
0.475,0.37,0.125,0.266,0.1725,0.185,0.655,10,M
0.655,0.5,0.18,0.508,0.314,0.445,1.4155,18,F
0.32,0.235,0.065,0.058,0.0225,0.05,0.1385,5,I
0.525,0.395,0.165,0.285,0.1405,0.285,0.782,19,M
0.525,0.43,0.165,0.289,0.1745,0.195,0.717,10,F
0.5,0.39,0.13,0.2505,0.1635,0.195,0.6355,15,F
0.44,0.34,0.135,0.1505,0.0945,0.135,0.3975,8,F
0.49,0.385,0.16,0.2455,0.171,0.205,0.656,9,F
0.545,0.44,0.165,0.2875,0.204,0.25,0.744,15,M
0.45,0.36,0.11,0.203,0.082,0.13,0.447,12,F
0.515,0.4,0.115,0.191,0.1445,0.17,0.578,9,F
0.33,0.25,0.075,0.056,0.035,0.05,0.1405,5,I
0.525,0.41,0.15,0.274,0.151,0.25,0.708,12,F
0.295,0.225,0.09,0.048,0.046,0.05,0.1385,9,M
0.545,0.45,0.16,0.2925,0.1545,0.365,0.8615,16,M
0.645,0.5,0.225,0.587,0.4055,0.41,1.626,15,F
0.45,0.355,0.115,0.18,0.1185,0.155,0.478,10,M
0.61,0.49,0.17,0.5655,0.2385,0.295,1.1775,15,F
0.38,0.3,0.1,0.1305,0.056,0.09,0.286,7,I
0.565,0.455,0.13,0.439,0.2645,0.3,1.058,10,F
0.67,0.545,0.16,0.5985,0.2565,0.495,1.5415,15,F
0.54,0.425,0.12,0.2945,0.153,0.195,0.817,10,M
0.29,0.225,0.075,0.071,0.059,0.045,0.152,9,I
0.41,0.33,0.105,0.1525,0.074,0.11,0.335,7,I
0.46,0.375,0.12,0.2205,0.088,0.17,0.4915,7,F
0.56,0.44,0.155,0.4315,0.263,0.255,0.9705,9,F
0.575,0.45,0.1,0.431,0.222,0.235,0.9315,12,F
0.62,0.5,0.2,0.4605,0.263,0.43,1.221,12,M
0.515,0.4,0.14,0.2955,0.184,0.185,0.7365,16,M
0.56,0.46,0.18,0.342,0.196,0.355,0.97,12,F
0.5,0.4,0.15,0.273,0.112,0.295,0.8085,13,F
0.435,0.355,0.125,0.1535,0.074,0.165,0.4075,9,I
0.495,0.38,0.135,0.263,0.1425,0.215,0.6295,12,M
0.595,0.5,0.18,0.4405,0.192,0.39,1.053,13,F
0.76,0.575,0.19,0.7035,0.386,0.56,1.829,14,M
0.615,0.5,0.165,0.488,0.244,0.345,1.1765,17,F
0.565,0.46,0.15,0.3455,0.1925,0.275,0.8765,10,F
0.14,0.105,0.035,0.005,0.0035,0.005,0.0145,4,I
0.445,0.345,0.14,0.2055,0.1015,0.1085,0.476,15,M
0.525,0.43,0.125,0.3315,0.166,0.1775,0.813,12,F
0.16,0.12,0.02,0.0075,0.0045,0.005,0.018,4,I
0.635,0.48,0.235,0.413,0.228,0.36,1.064,16,M
0.575,0.47,0.165,0.292,0.179,0.35,0.853,16,M
0.38,0.27,0.095,0.0835,0.0515,0.07,0.219,6,M
0.245,0.18,0.065,0.0245,0.0135,0.02,0.0635,4,M
0.48,0.39,0.15,0.276,0.134,0.185,0.6275,13,I
0.455,0.365,0.135,0.1515,0.1165,0.145,0.441,9,I
0.455,0.375,0.125,0.1985,0.111,0.12,0.458,10,F
0.455,0.355,0.135,0.1865,0.0935,0.168,0.4745,13,M
0.355,0.27,0.1,0.083,0.037,0.075,0.216,10,I
0.52,0.405,0.14,0.2865,0.146,0.205,0.6765,15,I
0.54,0.4,0.145,0.315,0.181,0.215,0.757,11,I
0.52,0.39,0.14,0.2415,0.144,0.26,0.7325,19,I
0.56,0.445,0.165,0.4535,0.253,0.275,1.0285,11,I
0.52,0.41,0.16,0.2845,0.153,0.225,0.712,10,F
0.615,0.46,0.19,0.4335,0.226,0.33,1.066,13,I
0.645,0.49,0.19,0.479,0.3565,0.345,1.3065,18,F
0.565,0.43,0.135,0.321,0.1775,0.275,0.8545,11,I
0.295,0.23,0.085,0.042,0.0285,0.043,0.125,8,M
0.375,0.28,0.095,0.0875,0.043,0.08,0.2225,10,M
0.525,0.4,0.14,0.2405,0.16,0.253,0.6955,10,I
0.395,0.28,0.08,0.0995,0.066,0.09,0.266,12,M
0.5,0.4,0.165,0.27,0.1455,0.225,0.7105,20,F
0.47,0.35,0.115,0.1955,0.127,0.155,0.487,8,F
0.58,0.42,0.16,0.2725,0.19,0.19,0.728,14,I
0.5,0.38,0.155,0.2745,0.156,0.18,0.6675,12,I
0.725,0.55,0.22,0.7735,0.4405,0.655,2.0495,10,I
0.65,0.515,0.215,0.564,0.323,0.425,1.498,16,F
0.67,0.535,0.185,0.6275,0.35,0.47,1.597,21,F
0.55,0.44,0.165,0.312,0.169,0.3,0.8605,17,I
0.49,0.37,0.115,0.171,0.1175,0.185,0.541,11,F
0.235,0.18,0.06,0.022,0.0145,0.018,0.058,6,I
0.235,0.175,0.08,0.0215,0.0175,0.0215,0.0645,5,I
0.52,0.41,0.115,0.263,0.157,0.26,0.77,11,M
0.475,0.4,0.115,0.186,0.1025,0.21,0.541,13,F
0.53,0.425,0.11,0.237,0.161,0.295,0.739,13,M
0.35,0.275,0.065,0.0745,0.0465,0.07,0.205,10,F
0.555,0.42,0.145,0.3075,0.2575,0.25,0.8695,14,M
0.505,0.39,0.105,0.2595,0.18,0.19,0.6555,11,M
0.54,0.44,0.16,0.391,0.2295,0.355,1.0905,15,F
0.525,0.4,0.115,0.2555,0.144,0.18,0.6295,11,F
0.55,0.45,0.175,0.3765,0.215,0.4,1.0985,14,M
0.55,0.44,0.16,0.348,0.168,0.375,0.991,20,M
0.235,0.175,0.065,0.0205,0.02,0.019,0.0615,6,I
0.525,0.41,0.165,0.2635,0.1985,0.25,0.8005,13,M
0.475,0.365,0.14,0.202,0.1445,0.19,0.6175,16,M
0.53,0.4,0.165,0.2855,0.1975,0.23,0.772,12,F
0.525,0.415,0.15,0.2355,0.171,0.27,0.7155,13,F
0.53,0.425,0.13,0.2115,0.166,0.255,0.717,13,F
0.465,0.39,0.11,0.1815,0.157,0.225,0.6355,13,F
0.315,0.235,0.08,0.08,0.045,0.047,0.18,5,I
0.465,0.355,0.12,0.255,0.0915,0.184,0.5805,8,I
0.485,0.385,0.105,0.296,0.104,0.133,0.556,7,M
0.49,0.385,0.12,0.271,0.1125,0.1775,0.591,9,I
0.515,0.395,0.14,0.281,0.1255,0.22,0.686,12,F
0.555,0.44,0.155,0.4935,0.1855,0.263,1.016,10,F
0.61,0.5,0.18,0.5185,0.3735,0.3345,1.438,9,F
0.68,0.55,0.19,0.8225,0.3655,0.515,1.807,11,F
0.69,0.55,0.195,0.769,0.38,0.4305,1.777,11,M
0.695,0.55,0.205,1.133,0.4665,0.496,2.173,10,M
0.72,0.575,0.195,1.0745,0.382,0.585,2.1505,10,F
0.27,0.205,0.075,0.059,0.031,0.0305,0.118,4,I
0.27,0.19,0.06,0.0445,0.017,0.03,0.099,5,I
0.295,0.22,0.07,0.0575,0.0295,0.035,0.1365,6,I
0.295,0.22,0.065,0.052,0.028,0.035,0.1295,6,I
0.315,0.23,0.07,0.0625,0.04,0.045,0.164,6,I
0.375,0.29,0.095,0.123,0.0605,0.08,0.2875,6,I
0.38,0.3,0.09,0.1655,0.0625,0.082,0.277,6,I
0.385,0.285,0.09,0.0935,0.066,0.07,0.248,6,I
0.4,0.295,0.095,0.1105,0.0575,0.066,0.252,6,I
0.415,0.315,0.12,0.199,0.087,0.097,0.4015,8,M
0.415,0.33,0.1,0.1925,0.0755,0.1025,0.3905,7,I
0.42,0.32,0.115,0.2055,0.0935,0.105,0.409,8,I
0.44,0.33,0.135,0.163,0.1005,0.119,0.4095,6,I
0.45,0.35,0.135,0.2205,0.0945,0.1405,0.494,7,I
0.475,0.35,0.12,0.2035,0.13,0.135,0.4905,7,I
0.485,0.39,0.12,0.251,0.1345,0.169,0.599,8,M
0.495,0.375,0.115,0.282,0.143,0.155,0.6245,6,M
0.525,0.41,0.115,0.416,0.163,0.18,0.7745,7,F
0.565,0.455,0.15,0.444,0.205,0.275,0.9795,8,M
0.58,0.435,0.15,0.363,0.1925,0.2515,0.8915,6,I
0.585,0.45,0.125,0.3545,0.2075,0.225,0.874,6,F
0.6,0.465,0.155,0.6245,0.2455,0.33,1.262,10,M
0.63,0.48,0.185,0.53,0.2555,0.322,1.21,11,M
0.645,0.525,0.17,0.6135,0.283,0.34,1.37,10,F
0.655,0.545,0.185,0.6865,0.313,0.547,1.759,11,F
0.665,0.515,0.165,0.621,0.302,0.3445,1.3855,8,M
0.67,0.52,0.195,0.758,0.3735,0.5055,1.8065,11,F
0.67,0.51,0.2,0.6705,0.3845,0.4505,1.5945,10,M
0.685,0.51,0.18,0.6315,0.3105,0.3725,1.4545,9,M
0.7,0.6,0.23,0.8105,0.4045,0.5755,2.003,10,M
0.72,0.6,0.235,0.984,0.411,0.621,2.2385,12,M
0.185,0.135,0.045,0.011,0.0065,0.01,0.032,4,I
0.245,0.175,0.055,0.04,0.018,0.02,0.0785,5,I
0.315,0.23,0,0.0575,0.0285,0.3505,0.134,6,I
0.36,0.27,0.09,0.098,0.039,0.062,0.2075,6,I
0.375,0.28,0.08,0.115,0.043,0.055,0.2235,6,I
0.415,0.31,0.095,0.181,0.057,0.083,0.34,6,I
0.455,0.35,0.135,0.2855,0.0855,0.1325,0.5365,7,I
0.48,0.35,0.105,0.352,0.127,0.135,0.635,6,I
0.485,0.375,0.125,0.2505,0.1345,0.1525,0.562,8,I
0.51,0.39,0.125,0.293,0.1265,0.1555,0.597,8,I
0.52,0.395,0.125,0.2565,0.1265,0.17,0.5815,10,M
0.555,0.43,0.14,0.3525,0.1835,0.2015,0.7545,9,F
0.585,0.465,0.15,0.4315,0.2545,0.247,0.98,9,M
0.585,0.46,0.15,0.503,0.2105,0.2515,1.0035,11,F
0.585,0.455,0.155,0.5515,0.223,0.305,1.133,12,M
0.61,0.49,0.16,0.597,0.246,0.265,1.146,8,M
0.61,0.475,0.15,0.62,0.237,0.245,1.142,9,M
0.615,0.53,0.17,0.5775,0.2095,0.286,1.12,9,M
0.62,0.465,0.14,0.479,0.2385,0.255,1.011,8,F
0.625,0.505,0.175,0.5425,0.2265,0.323,1.131,8,M
0.625,0.48,0.175,0.4865,0.259,0.285,1.065,10,M
0.635,0.48,0.145,0.665,0.229,0.225,1.181,10,M
0.64,0.525,0.175,0.646,0.3115,0.37,1.382,9,F
0.66,0.505,0.19,0.6775,0.285,0.178,1.4385,11,M
0.66,0.485,0.155,0.61,0.274,0.3,1.2275,8,M
0.66,0.515,0.155,0.7055,0.3555,0.335,1.4415,10,M
0.68,0.55,0.175,0.713,0.282,0.4295,1.473,11,F
0.69,0.58,0.195,0.708,0.3615,0.4715,1.658,10,F
